,id,username,user_followers_count,user_following_count,text,created_at,retweet_count,mentioned_user_ids,mentioned_user_names,hashtags,urls
285,1520848426166013953,BJeff64,149,347,"@CulottaShow remember very recently you wondering how McMahon would even have a team to field?? 
Here’s #9
https://t.co/MKj5TS0mQT",2022-05-01T19:31:35.000Z,0,1352255821212692482,CulottaShow,,https://lsusports.net/news/2022/04/30/lsu-basketball-signs-five-star-small-forward-tyrell-ward/
286,1520833515797073920,BenHolden_28,241,1915,"@YellowbowCo @Orangebloodsatx You brought up a college basketball game in a debate about Texas - Texas A&amp;M. 
You have now also brought up; LSU basketball, my fandom for college sports and the EPL, Tottenham Hotsours FC, VT football, and VT basketball. 

Sorry VT beat Texas the only time they've ever played.",2022-05-01T18:32:20.000Z,0,"25546506,4851469554","YellowbowCo,Orangebloodsatx",,
287,1520831320473100289,SconnieCoug,51,77,"@rigby_caleb @TPlaist44 LSU.

 https://t.co/MeZiDNc0m9",2022-05-01T18:23:37.000Z,0,"2866682571,957328118183706624","rigby_caleb,TPlaist44",,https://theathletic.com/news/eleventh-lsu-mens-basketball-player-enters-transfer-portal-leaving-tigers-with-no-returners-for-next-season/JE3IxUiqpKrF/
288,1520825407532056585,TownTalkDotCom,8817,2745,"LSU basketball gets commitment from top-35, four-star prospect Tyrell Ward https://t.co/KLlMBl97Vp",2022-05-01T18:00:07.000Z,0,,,,http://rssfeeds.thetowntalk.com/~/693662122/0/alexandria/sports~LSU-basketball-gets-commitment-from-top-fourstar-prospect-Tyrell-Ward/?utm_campaign=snd-autopilot
289,1520825357242404868,le_roussell,413,1714,"RT @TigerDroppings: Five-star SF Tyrell Ward commits to #LSU:

https://t.co/se0MQ3xbb8 https://t.co/bAXgfdXQ7D",2022-05-01T17:59:55.000Z,6,23604155,TigerDroppings,LSU,"https://bit.ly/3y58lKv,https://twitter.com/TigerDroppings/status/1520503255062790147/photo/1"
290,1520820664776671233,Jmadden1632,372,760,"RT @JonRothstein: Georgetown's current perimeter:

Dante Harris
Aminu Mohammed (NBA Draft Early Entrant)
Brandon Murray (LSU Transfer)
Prim…",2022-05-01T17:41:16.000Z,10,85605195,JonRothstein,,
291,1520817852412043267,TownTalkDotCom,8817,2745,"LSU basketball signs top-35, four-star prospect Tyrell Ward https://t.co/9wm7DItjoF",2022-05-01T17:30:06.000Z,0,,,,http://rssfeeds.thetowntalk.com/~/693662122/0/alexandria/sports~LSU-basketball-signs-top-fourstar-prospect-Tyrell-Ward/?utm_campaign=snd-autopilot
292,1520812793582211075,SFKHoops,1592,3705,"RT @JonRothstein: Georgetown's current perimeter:

Dante Harris
Aminu Mohammed (NBA Draft Early Entrant)
Brandon Murray (LSU Transfer)
Prim…",2022-05-01T17:09:59.000Z,10,85605195,JonRothstein,,
293,1520809983084011520,mm_andymac,1649,26,"physically? Princeton All Ivy guard Jaelin Llewellyn just signed w/ Michigan, Xavier Pinson(LSU and Mizzou) is still available. St Bonnies starter Kyle Lofton just entered the portal. Villanova's Bryan Antoine is transferring apparently. He's been injured over 3 years at VU. Is",2022-05-01T16:58:49.000Z,1,,,,
294,1520806281384280066,tsg_sportsgrail,551,77,"Ben Simmons LSU Drama Explained After Stephen A Smith Hits Out At Him, Did He Quit LSU #lsu #ncaa #bensimmons #simmons #basketball #stephen #playoff #playoffs https://t.co/PUsAPl2pgp",2022-05-01T16:44:07.000Z,0,,,"lsu,ncaa,bensimmons,simmons,basketball,stephen,playoff,playoffs",https://thesportsgrail.com/ben-simmons-lsu-drama-explained-after-stephen-a-smith-hits-out-at-him-did-he-quit-lsu/
295,1520806248568045568,sanjeevkapoor56,84,234,"Ben Simmons LSU Drama Explained After Stephen A Smith Hits Out At Him, Did He Quit LSU #lsu #ncaa #bensimmons #simmons #basketball #stephen #playoff #playoffs https://t.co/iWZIQKKKIx",2022-05-01T16:43:59.000Z,0,,,"lsu,ncaa,bensimmons,simmons,basketball,stephen,playoff,playoffs",https://thesportsgrail.com/ben-simmons-lsu-drama-explained-after-stephen-a-smith-hits-out-at-him-did-he-quit-lsu/
296,1520806237486596102,gautamkapoor54,247,103,"Ben Simmons LSU Drama Explained After Stephen A Smith Hits Out At Him, Did He Quit LSU #lsu #ncaa #bensimmons #simmons #basketball #stephen #playoff #playoffs https://t.co/3J0cQ31fpJ",2022-05-01T16:43:56.000Z,0,,,"lsu,ncaa,bensimmons,simmons,basketball,stephen,playoff,playoffs",https://thesportsgrail.com/ben-simmons-lsu-drama-explained-after-stephen-a-smith-hits-out-at-him-did-he-quit-lsu/
297,1520795483559673859,SECOnTopNews,313,226,"RT @TigerDroppings: Five-star SF Tyrell Ward commits to #LSU:

https://t.co/se0MQ3xbb8 https://t.co/bAXgfdXQ7D",2022-05-01T16:01:12.000Z,6,23604155,TigerDroppings,LSU,"https://bit.ly/3y58lKv,https://twitter.com/TigerDroppings/status/1520503255062790147/photo/1"
298,1520790395042807808,noisebox,1218,2383,RT @TiptonEdits: LSU transfer Xavier Pinson tells @On3sports he is reopening his recruitment after previously being down to Xavier and Miss…,2022-05-01T15:40:59.000Z,21,"749745106085818368,1294350150052335616","TiptonEdits,On3sports",,
299,1520785929438474248,LSUGEAUXGEAUX,1223,871,#Geaux #LSU https://t.co/pUS3F9Awy2 Basketball Adds Three New Players https://t.co/OOps6n4Yml,2022-05-01T15:23:15.000Z,0,,,"Geaux,LSU","https://ift.tt/GLB56ta,https://twitter.com/LSUGEAUXGEAUX/status/1520785929438474248/photo/1"
300,1520785705861107712,fitzhill,4506,1025,LSU Basketball Signs Five-Star Small Forward Tyrell Ward – LSU https://t.co/nyfTu7k5vy,2022-05-01T15:22:21.000Z,0,,,,https://lsusports.net/news/2022/04/30/lsu-basketball-signs-five-star-small-forward-tyrell-ward/
301,1520775495423606785,Bayouself5,150,547,RT @lsutigerswire: LSU’s 2022 recruiting class now stands at three after the Tigers lost all of their commits following Will Wade’s firing.…,2022-05-01T14:41:47.000Z,1,1201891001737990144,lsutigerswire,,
302,1520773890129211394,lsutigerswire,310,28,LSU’s 2022 recruiting class now stands at three after the Tigers lost all of their commits following Will Wade’s firing.  https://t.co/Xzxry2hoQo,2022-05-01T14:35:24.000Z,1,,,,https://lsutigerswire.usatoday.com/2022/05/01/lsu-basketball-recruiting-tyrell-ward-2022-commitment/?taid=626e9aac5d112f000147d532&utm_campaign=trueanthem&utm_medium=trueanthem&utm_source=twitter
303,1520773859997372417,falenamichelle,133,80,RT @LSUBasketball: “An incredibly skilled and versatile forward... Has the ability to create off the dribble and scores the ball from multi…,2022-05-01T14:35:17.000Z,9,41156772,LSUBasketball,,
